,id,text
358,1142190045941645317,Vários Filho da puta que tenta Destruí nosso Relacionamento Pqp.. Vtmnc pra lá 😠😠
359,1142190040870805505,"RT @pensoestranho: O brasileiro pode ser de direita, esquerda, liberal, conservador, mas ele é, antes de tudo, um filho da puta. https://t.…"
360,1142190025276297216,@imjulianoo VOCÊ TEM QUE COLOCAR CREDITO PRA QUEM TÁ TE AJUDANDO COM ALGUMA DESSAS SEU ARROMBADO FILHO DA PUTA
361,1142190014685765632,"Eu tô revoltada. Eu arrisquei a minha vida pra ir assistir a porra de um jogo da minha escola, aí vai lá, e uns filho da mãe perdem o jogo. EU TÔ PUTA"
362,1142189968510652416,@Jaovitor_Estev eh ne filho da puta
363,1142189926966079490,"pra mim os melhores palavroes do mundo sao: filho da puta, caralho e cu
amoh"
364,1142189920808787968,"RT @GeneralPatao: Art. 254. O juiz dar-se-á por suspeito, e, se não o fizer, poderá ser recusado por qualquer das partes:
      I - se for…"
365,1142189919219179520,@opropriolavo Ue e o filho da puta do teu agregado  que vc enfiou lá? E os demais ?
366,1142189904165777415,"krl velho
vai toma no cu
mlk filho da puta"
367,1142189894145646599,@jeanwyllys_real Filho da puta
368,1142189883349438480,Wesley filho da puta como se atreve a comentar minha foto no instagram eu quero q vc explodaaaaa
369,1142189839766511616,VEM CÁ GENTE! ESSE FILHO DA PUTA EH PRESIDIÁRIO OU ESTÁ MORANDO E COMENDO DE GRAÇA AAS NOSSAS CUSTAS NUM SPA DO GOVERNO FEDERAL PORRA!!!!!!
370,1142189830799089664,@andrefernm Revoltante é um filho da puta desse ganhar 5.000 reais pra comer. 😡 https://t.co/bhv5S9iM5A
371,1142189794950361088,RT @fodasemeuamigo: faz bosta p caraio e acha ruim q viro a cara puta que pariu da uma mamada com raiva aqui filho da puta
372,1142189719624830981,Weintraub se nega a trocar de poltrona em voo - O Antagonista. Um filho da puta  https://t.co/296Q5g87zL
373,1142189690847670272,o universo ta de testemunha q eu tentei igual um filho da puta
374,1142189673466531842,"RT @OliveirabrittoR: Acorda filho da puta vagabundo, acorda vagabundooo kkkk https://t.co/iQDuYWTDz3"
375,1142189647365386242,heathcliff é um cuzao filho da puta qm concorda respira
376,1142189594462625798,@Chuchuziin_ Ate parece ate hj a gnt n passou a do dado filho da puta
377,1142189577916076032,"@PhvSCCP1910 @cartolafc Eae pavaozinho

Filho da puta"
378,1142192952271343628,"@puburty2 anjo eu nenhum momento eu falei que poligamia eh merda. meu tuite foi feito a partir de minha experiencia pessoal, de que EU nao tenho tempo pra me relacionar."
379,1142192950249754624,RT @PaPoReTo0007: Tá na merda e falando da vida dos outros.
380,1142192947624128517,"fico bolada quando meu pai implica com minha roupa, sempre usei e agr ele quer bater neurose .. vou jogar essa merda toda na cara dele pra vê se ele se toca qie ta fazendo merda"
381,1142192945946386434,mano eu nunca pensei que eu ia amar tanto uma pessoa igual eu amo minha melhor amiga puta merda
382,1142192941378805762,"@AMenddex @verdeol @pequenagardenal De onde tu tirou esses disparates, essa confusão mental. Que BOLSONARO  mandou matar  "" marielle "". Acusar um governo legitimo eleito por sufrágio universal , de conspiração é crime."
383,1142192934844018689,semana só deu merda mas eu vi chris lake 🤩
384,1142192933212495872,RT @sra_topzera: n me lembro da parte da bíblia q jesus tirava uma arma pra matar a petralhada https://t.co/sfe4uIRra2
385,1142192931903873026,"@elainssmlo @morr1ssey Hahahaha puta merda
Horas que a gente queria ser surda por alguns minutos"
386,1142192930578452480,"o cara ainda esfrega na minha cara que eu tentei me matar pra usar como forma de chantagear eles a fazerem o que eu quero
eu literalmente só quero ter direito a poder escolher qual vai ser meu trabalho e qual vai ser meu marido
só"
387,1142192927210463242,"RT @yoontted: Como a rainha Spring Day atingiu a marca de 200 Milhões de reproduções nos chart do Gaon, sendo a 1ª música do BTS a alcançar…"
388,1142192921518759936,Qq tem de saudável no mercado que vai matar a minha fome
389,1142192921346740225,Já tá beirando os 40GB aqui de gravação acumulada e eu vendo post de pagina de meme roubando post do facebook que é outra merda tb.
390,1142192920717660162,RT @tomas10rabita: o meu corpo está uma merda
391,1142192917789990914,"Minha familia paga mt micao compartilhando fake news mano, como pode eu n consigo entendeeeeeeer, é mt fanatismo, é mt querer estar certo o tempo inteiro puta merda ACORDA"
392,1142192915558674432,"Quem vem nessa merda???
Mais conhecida como fj do Sabin"
393,1142192915420196866,se não for merda nem sou eu
394,1142192912865910789,"se juntar eu e Juliana, é merda na certa 
@rodr_juju"
395,1142192908306661376,RT @nataliaalvs_: A fanfic veio até com capa pronta! VOCÊS DOIS VÃO ME MATAR! #Señorita #SenoritaOutNow #SenoritaVideo https://t.co/UODC9Wu…
396,1142192903709704197,"Saí correndo da barbearia p ir no banheiro do shopping e um argentino cuzao veio na minha falar merda, eu olhei p ele c uma cara tão d cu q ele pediu desculpa 

Aqui não parceiro"
397,1142192895149137921,Coletiva do Tite nada é pior !!! Eu mandaria ele ir a merda ... pqp que cara chato
398,1142192894801043458,"@Tassoni06 Facas não tem finalidade de matar, arma de fogo só tem essa finalidade"
399,1142192891579838464,"Eu devo ser muito insuportável mesmo, ngm quer ser meu amigo nessa merda
Geral me abandona, totalmente substituível"
400,1142192889310658562,Ansiedade e uma merda
401,1142192888937422849,"RT @arturmendon: Quem já fez uma merda destas ?
Rtt-já
Fav-nunca https://t.co/XnCdjTuAfd"
402,1142192887247048706,Pq que a foto não vai junto nesta merda fjsnbcnfmc
403,1142192886584401920,RT @minadecco: eu vivi pra ver beth e rio juntos puta merda
404,1142192884306915331,"RT @QuebrandoOTabu: Tem tanto cristão defendendo armas que dá a impressão que no mandamento ""não matarás"" tem algum asterisco dizendo que e…"
405,1142192881593147393,"Tô puto viu, comprei um tela de iPhone 5s pra poder trocar, quando tava colocando a tela trinca e para de funcionar puta merda viu tô puto
Perdi foi dinheiro"
406,1142192878359371776,"@danielcapitaoo @sxxkitt Eu própria disse que exames são uma merda, e conformar no sentido de que pelo menos tu já n te escapas deles, por isso por muito que reclames pouco adianta  
o ensino não vai mudar de hoje pra amanhã e não nos resta nada a não ser fazer o melhor que conseguimos de acordo c ele +"
407,1142192874106380289,eu só faço merda
408,1142192873271693313,@cecimigone_ Ceci me vas a matar
409,1142192872285978624,QUE MERDA É ESSA https://t.co/TrKA5R0uv8
410,1142192869358362625,RT @kuramaboy_: caralho mas e muito azar velho puta merda https://t.co/x8O8ToAOxW
411,1142192861557022720,RT @BelaCostanza: Shawn e Camila planejando matar o fandom inteiro de ataque cardíaco         #señorita https://t.co/7nK9bHMMLM
412,1142192861410189313,A merda de pegar ódio de gente q vc tem que conviver é q vc n pode simplesmente criar uma realidade na sua cabeça q a pessoa explodiu
413,1142192858486714368,"RT @Apenasindireta0: pra mim o maior pedido de desculpa é a mudança de comportamento, não adianta chorar pedindo perdão e continuar fazendo…"
414,1142192858444812288,"RT @01Revoltadinha: gostei               
    de   
        vc                    
            vô 
                me…"
415,1142192853948481536,Eu so queria criar coragem pra me matar logo
416,1142192852937654274,Puta merda eu tô muito decepcionada
417,1142192848730841088,"RT @izzynobre: e o Queiroz ficou por isso mesmo, né?

País de merda"
418,1142192848672100353,"Ok meu boletim está uma merda, mas pelo menos não peguei rec fé fé"
419,1142192844976902144,"por causa de uma merda de pessoa perdi outra, vtnc sério"
420,1142192841923465216,RT @loizfilho: qlqr menina bonitinha ou cara barbudo q aparece na tl fazendo cover ja sei q eh uma merda de ruim
421,1142192840694542336,"RT @QuebrandoOTabu: Tem tanto cristão defendendo armas que dá a impressão que no mandamento ""não matarás"" tem algum asterisco dizendo que e…"
422,1142192839574659072,@FatosEx tao forçando essa merda de meme ja
423,1142192838333161475,RT @emilypedebos: Puta merda vou congelar hj mas azar lkkkkk
424,1142192837523574784,KKK já tô vendo essa festa junina aqui em casa vai dar merda
425,1142192836810629120,@19Capela04 @onifpj O tripeiro de merda ficou ofendido por isto https://t.co/A1zQnOKAtW
426,1142192836386988034,Esta merda podia acontecer neh inevitável........mas teria sido melhor se ja o tivesse eqs 200% fds...... Uff
427,1142192831546765314,@ascampello Sai do Vasco seu merda filho da puta
428,1142192830439481347,"RT @startupdareal: O grande inimigo da sociedade brasileira é, na verdade, essa merda de cadeira. O restaurante que já te recebe te mandand…"
429,1142192829927776256,"RT @Pedro_Medeirosx: ""A sociedade tem uma pauta diferente da do presidente""

Ah, mas é claro!

A sociedade votou no Bolsonaro e o elegeu o…"
430,1142192827386007552,"RT @lolocrf_: o feminismo que me desculpe, mas se fosse ao contrário a merda era do tamanho do mundo. 
ser feminista é querer IGUALDADE e n…"
431,1142192827180429312,admiro o jeito de como eu faço merda eu me supero sempre
432,1142192827063054342,RT @pinto_2725: não tolero atitudes de merda
433,1142192826895208449,"@meretriz_ Não és aquilo que dizes ser nunca foste e eu não sou aquilo que tu queres para ti. E não digas tanta merda... falas de graça, enfim, eu não sou um seguidor do Twitter que não te conhece... eu conheci e tu continuaste a viver uma meretriz... fachada, enfim. Adeus meretriz"
434,1142192825502707712,"Apocalipse 13
9 Se alguém tem ouvidos, ouça.

10 Se alguém leva em cativeiro, em cativeiro irá; se alguém matar à espada, necessário é que à espada seja morto. Aqui está a paciência e a fé dos santos."
435,1142192949608046592,Depois que você descobre que um cara que parecia ser ok é na verdade um escroto eu PRECISO que o mundo descubra também
436,1142192941378805762,"@AMenddex @verdeol @pequenagardenal De onde tu tirou esses disparates, essa confusão mental. Que BOLSONARO  mandou matar  "" marielle "". Acusar um governo legitimo eleito por sufrágio universal , de conspiração é crime."
437,1142192933212495872,RT @sra_topzera: n me lembro da parte da bíblia q jesus tirava uma arma pra matar a petralhada https://t.co/sfe4uIRra2
438,1142192930578452480,"o cara ainda esfrega na minha cara que eu tentei me matar pra usar como forma de chantagear eles a fazerem o que eu quero
eu literalmente só quero ter direito a poder escolher qual vai ser meu trabalho e qual vai ser meu marido
só"
439,1142192927210463242,"RT @yoontted: Como a rainha Spring Day atingiu a marca de 200 Milhões de reproduções nos chart do Gaon, sendo a 1ª música do BTS a alcançar…"
440,1142192921518759936,Qq tem de saudável no mercado que vai matar a minha fome
441,1142192908306661376,RT @nataliaalvs_: A fanfic veio até com capa pronta! VOCÊS DOIS VÃO ME MATAR! #Señorita #SenoritaOutNow #SenoritaVideo https://t.co/UODC9Wu…
442,1142192894801043458,"@Tassoni06 Facas não tem finalidade de matar, arma de fogo só tem essa finalidade"
443,1142192884306915331,"RT @QuebrandoOTabu: Tem tanto cristão defendendo armas que dá a impressão que no mandamento ""não matarás"" tem algum asterisco dizendo que e…"
444,1142192873271693313,@cecimigone_ Ceci me vas a matar
445,1142192861557022720,RT @BelaCostanza: Shawn e Camila planejando matar o fandom inteiro de ataque cardíaco         #señorita https://t.co/7nK9bHMMLM
446,1142192853948481536,Eu so queria criar coragem pra me matar logo
447,1142192845492822016,@randolfeap Recolha a sua insignificância seu escroto fala fino.
448,1142192840694542336,"RT @QuebrandoOTabu: Tem tanto cristão defendendo armas que dá a impressão que no mandamento ""não matarás"" tem algum asterisco dizendo que e…"
449,1142192828866539520,RT @Dudis_belo: na moral até quando nós mulheres vamos ter q ouvir piadinha de macho escroto?toma no cu
450,1142192825502707712,"Apocalipse 13
9 Se alguém tem ouvidos, ouça.

10 Se alguém leva em cativeiro, em cativeiro irá; se alguém matar à espada, necessário é que à espada seja morto. Aqui está a paciência e a fé dos santos."
451,1142192820842893312,e nao é que deu certo? terminei de matar os minions e ja tinha um Lucian de Espada do Divino e Hextech. Imortal ja
452,1142192817466421248,"deram‍🏳️🌈: bi
sou‍🏳️🌈: bi

deram🔮: peixes
sou🔮: touro

deram👫:  sotero 
tenho👫: solteito

deram☑️ : 16
tenho☑️ : 15

deram😊: gente boa e engraçado
sou😊:  escroto chato e feio

comenta um emoji que eu digo o que acho quando vejo seu perfil"
453,1142192816778633216,"RT @RogerioCorreia_: Quer dizer que a PF de Moro vai à Rússia, Dubai, EUA, tudo isso para identificar o tal suposto hacker das denúncias co…"
454,1142192815721582594,"RT @RogerioCorreia_: Quer dizer que a PF de Moro vai à Rússia, Dubai, EUA, tudo isso para identificar o tal suposto hacker das denúncias co…"
455,1142192809715392514,"Não sei lidar com os macho escroto da minha cidade 
Não cansa de passar vergonha"
456,1142192801679052803,Juro q vou matar a jhulia kkkkkkkk
457,1142192785342287872,"deveriam matar esse ano do mundo, coisa chata"
458,1142192780816658432,"RT @maryritalopes: Li que está perto de anunciar o mandante para matar Bolsonaro.
Alguém sabe se procede? 
Este país parece novela, cada me…"
459,1142192773208166402,"RT @QuebrandoOTabu: Tem tanto cristão defendendo armas que dá a impressão que no mandamento ""não matarás"" tem algum asterisco dizendo que e…"
460,1142192731445481477,"RT @RogerioCorreia_: Quer dizer que a PF de Moro vai à Rússia, Dubai, EUA, tudo isso para identificar o tal suposto hacker das denúncias co…"
461,1142192728937291776,"RT @sensestae: perguntaram pro Taehyung o que faz ele achar alguém incrível

V: alguém que tem uma mente limpa e pode se expressar de forma…"
462,1142192726215135232,"RT @favaroo35: @DezaTeixeira_ Que fdp mane, vontade de matar esse cara tá tendo mas ok"
463,1142192706833276928,"eu tava c tanta sdd da namos 🖤 aiii, matar a sdd por varios dias 🙏🏼"
464,1142192700638334988,"RT @NAMJOONMERCURY: Como também ignoram o fato de @ sempre fazer piada com esteriótipo escroto, rotular os caras de forma escrota, tipo qua…"
465,1142192686180556800,"RT @RogerioCorreia_: Quer dizer que a PF de Moro vai à Rússia, Dubai, EUA, tudo isso para identificar o tal suposto hacker das denúncias co…"
466,1142192684821561344,"RT @sensestae: perguntaram pro Taehyung o que faz ele achar alguém incrível

V: alguém que tem uma mente limpa e pode se expressar de forma…"
467,1142192679482253315,@gabissa_ a verdade é que o Pedro é um escroto mesmo
468,1142192670091153409,Vou matar esse garoto cara kkkkkkkkk
469,1142192669122289664,"#CovardesMerecemMorte Acho que as mulheres precisam reagir contra seus agressores, antes de serem mortas. A lei maria da penha não impede o homicídio quando o psicopata deseja matar. As mulheres agredidas precisam se armar p/ legítima defesa. Antes o agressor morto em vez delas. https://t.co/FVafgamEZ9"
470,1142192657952849921,"@PresidenBr @rosimxn Não, a Lava Jato deu um tiro de canhão para matar uma formiga. Foi espataculosa."
471,1142192650877059076,"RT @QuebrandoOTabu: Tem tanto cristão defendendo armas que dá a impressão que no mandamento ""não matarás"" tem algum asterisco dizendo que e…"
472,1142192641410555904,"RT @RogerioCorreia_: Quer dizer que a PF de Moro vai à Rússia, Dubai, EUA, tudo isso para identificar o tal suposto hacker das denúncias co…"
473,1142192641154715649,"@_teless @pirerstill @folha Vai entender esse povo... A mulher morre por um motivo torpe. Aí o cara faz uma piada de humor negro e o outro quer matar a pessoa só por causa da piada. 😵

O que porra tá acontecendo com o mundo?"
474,1142192637929316353,@ClaudiaCostin Este projeto é o massacre para o povo trabalhador. Mas ele não  vai afetar o trabalhador.  Vai matar as medias e pequenas empresas.  Não  haverá mercado de  consumo.
475,1142192634754142209,DEUS DO CÉU A FOTO QUE O NOAH POSTOU NO INSTAGRAM HOMEM SE VC QUER ME MATAR PARABÉNS VC CONSEGUIU
476,1142192624754987008,"@DezaTeixeira_ Que fdp mane, vontade de matar esse cara tá tendo mas ok"
477,1142192622490062848,"RT @itsannalu: o dia que meu irmão, marcopeida, aproveitou que minha mãe veio me visitar em NY 

e tentou matar aula 

acontece que minha m…"
478,1142192621651144705,eu vou MATAR a jamilly
479,1142192615527473153,"@Gabriel_Fraga92 @ggmaultasch A função de um objeto é definida pelo agente que controla este mesmo objeto. Alguém sob posse de uma arma pode usar este para fazer coleção, tiro esportivo, coagir pessoas para obter outros objetos, entre outros. Logo, arma possui outras funções além de matar."
480,1142192594673393664,"@chiksterr_ É SEGREDO 
ja era vamo ter q matar @danielawilhelm5 
e eu n sou assustadora
:)"
481,1142192590470754309,"RT @abdalafarah: Hoje é dia 21/06/2019!

Sem perder esse foco:

Quando será o depoimento  do Flávio Bolsonaro?
E as investigações sobre o Q…"
482,1142192590277828609,@_ohlaris Tá achando ??? Kkkkkkkkkkkkkkkkkkk ela vai te matar
483,1142192587111043073,"RT @itsannalu: o dia que meu irmão, marcopeida, aproveitou que minha mãe veio me visitar em NY 

e tentou matar aula 

acontece que minha m…"
484,1142192585953423360,"RT @maryritalopes: Li que está perto de anunciar o mandante para matar Bolsonaro.
Alguém sabe se procede? 
Este país parece novela, cada me…"
485,1142192575627046912,"RT @maryritalopes: Li que está perto de anunciar o mandante para matar Bolsonaro.
Alguém sabe se procede? 
Este país parece novela, cada me…"
486,1142192551925096448,Tão bonitinho que nem parece que serve para matar. https://t.co/W8xt2H431d
487,1142192527283503105,será q vou ter que matar a @Beasoarex?
488,1142192496245653505,"""Você tem um futuro brilhante pela frente""
Eu vou é me matar KKKKKKKKK"
489,1142192482895241218,@Igormazonni Só não vou matar ele mais pois sentei para comer um lanchão
490,1142192472011022337,vontade de matar a Lara que me mete em cada rolê aleatório que pqp
491,1142192452557791232,"RT @RogerioCorreia_: Quer dizer que a PF de Moro vai à Rússia, Dubai, EUA, tudo isso para identificar o tal suposto hacker das denúncias co…"
492,1142192441124167685,"vou matar isaias, na moral"
493,1142192441006727168,aii meu deus se a **** tiver com as minhas notificações ativas eu vou me matar velho
494,1142192428239196161,@MarceloFreixo @FlavioBolsonaro Explicar quem mandou torturar e matar o Prefeito Celso Daniel vocês não se empenham em descobrir né?
495,1142192413366243329,"Boa noite, galerinha! Amanhã volto. Durmam bem e tentem não se matar."
496,1142192412829335552,"É adorar sacanear com a minha cara todo santo dia, vontade de matar um de tanta raiva q eu to"
497,1142192407645212672,"ow, macho e um bicho escroto dms ne
o cara namora minha prima e fica me cantando, qual o sentido disso (???)"
498,1142192391430057984,Quer me matar é falar q eu fiz algo q não fiz. Fico pra puta!
499,1142192370663985152,Eu odeio tanto o inverno que poderia chamá-lo que macho escroto
500,1142192355031883777,@Crvg_ph10 KKKKKKKKKKKK escroto
501,1142192327794057216,"RT @maryritalopes: Li que está perto de anunciar o mandante para matar Bolsonaro.
Alguém sabe se procede? 
Este país parece novela, cada me…"
502,1142192310098235397,"Minha vontade é matar Pamela ! Me atrasou todo , pelo visto nem o reboco irei passar"
503,1142192309158719493,"Real que tempo tenho bastante e de sobra... to sem paciência pra ficar escutando conversa sobre macho escroto!
Vei é o tempo todo: "" ai bebê, que fdp"" "" amiga, supera"" "" meu ex vai pra festa"".
Aaaaah alguém me tira daquiiiii, aaaaahhh"
504,1142192302099750917,Vocês já aceitaram estar apaixonados hoje? Essa lua em câncer vai me matar
505,1142192297343369216,ela esqueceu sobre a coisa idiota que eu falava caralho que me matar
506,1142192276220928001,"RT @QuebrandoOTabu: Tem tanto cristão defendendo armas que dá a impressão que no mandamento ""não matarás"" tem algum asterisco dizendo que e…"
507,1142192264061640704,Era só um tiro nesse macho escroto
508,1142192262014754817,um dia eu ainda vou matar o fdp do uislas
509,1142192252674088960,"RT @RogerioCorreia_: Quer dizer que a PF de Moro vai à Rússia, Dubai, EUA, tudo isso para identificar o tal suposto hacker das denúncias co…"
510,1142192941378805762,"@AMenddex @verdeol @pequenagardenal De onde tu tirou esses disparates, essa confusão mental. Que BOLSONARO  mandou matar  "" marielle "". Acusar um governo legitimo eleito por sufrágio universal , de conspiração é crime."
511,1142192933212495872,RT @sra_topzera: n me lembro da parte da bíblia q jesus tirava uma arma pra matar a petralhada https://t.co/sfe4uIRra2
512,1142192930578452480,"o cara ainda esfrega na minha cara que eu tentei me matar pra usar como forma de chantagear eles a fazerem o que eu quero
eu literalmente só quero ter direito a poder escolher qual vai ser meu trabalho e qual vai ser meu marido
só"
513,1142192927210463242,"RT @yoontted: Como a rainha Spring Day atingiu a marca de 200 Milhões de reproduções nos chart do Gaon, sendo a 1ª música do BTS a alcançar…"
514,1142192921518759936,Qq tem de saudável no mercado que vai matar a minha fome
515,1142192908306661376,RT @nataliaalvs_: A fanfic veio até com capa pronta! VOCÊS DOIS VÃO ME MATAR! #Señorita #SenoritaOutNow #SenoritaVideo https://t.co/UODC9Wu…
516,1142192894801043458,"@Tassoni06 Facas não tem finalidade de matar, arma de fogo só tem essa finalidade"
517,1142192884306915331,"RT @QuebrandoOTabu: Tem tanto cristão defendendo armas que dá a impressão que no mandamento ""não matarás"" tem algum asterisco dizendo que e…"
518,1142192873271693313,@cecimigone_ Ceci me vas a matar
519,1142192861557022720,RT @BelaCostanza: Shawn e Camila planejando matar o fandom inteiro de ataque cardíaco         #señorita https://t.co/7nK9bHMMLM
520,1142192853948481536,Eu so queria criar coragem pra me matar logo
521,1142192840694542336,"RT @QuebrandoOTabu: Tem tanto cristão defendendo armas que dá a impressão que no mandamento ""não matarás"" tem algum asterisco dizendo que e…"
522,1142192825502707712,"Apocalipse 13
9 Se alguém tem ouvidos, ouça.

10 Se alguém leva em cativeiro, em cativeiro irá; se alguém matar à espada, necessário é que à espada seja morto. Aqui está a paciência e a fé dos santos."
523,1142192820842893312,e nao é que deu certo? terminei de matar os minions e ja tinha um Lucian de Espada do Divino e Hextech. Imortal ja
524,1142192816778633216,"RT @RogerioCorreia_: Quer dizer que a PF de Moro vai à Rússia, Dubai, EUA, tudo isso para identificar o tal suposto hacker das denúncias co…"
525,1142192815721582594,"RT @RogerioCorreia_: Quer dizer que a PF de Moro vai à Rússia, Dubai, EUA, tudo isso para identificar o tal suposto hacker das denúncias co…"
526,1142192801679052803,Juro q vou matar a jhulia kkkkkkkk
527,1142192785342287872,"deveriam matar esse ano do mundo, coisa chata"
528,1142192780816658432,"RT @maryritalopes: Li que está perto de anunciar o mandante para matar Bolsonaro.
Alguém sabe se procede? 
Este país parece novela, cada me…"
529,1142192773208166402,"RT @QuebrandoOTabu: Tem tanto cristão defendendo armas que dá a impressão que no mandamento ""não matarás"" tem algum asterisco dizendo que e…"
530,1142192731445481477,"RT @RogerioCorreia_: Quer dizer que a PF de Moro vai à Rússia, Dubai, EUA, tudo isso para identificar o tal suposto hacker das denúncias co…"
531,1142192728937291776,"RT @sensestae: perguntaram pro Taehyung o que faz ele achar alguém incrível

V: alguém que tem uma mente limpa e pode se expressar de forma…"
532,1142192726215135232,"RT @favaroo35: @DezaTeixeira_ Que fdp mane, vontade de matar esse cara tá tendo mas ok"
533,1142192706833276928,"eu tava c tanta sdd da namos 🖤 aiii, matar a sdd por varios dias 🙏🏼"
534,1142192686180556800,"RT @RogerioCorreia_: Quer dizer que a PF de Moro vai à Rússia, Dubai, EUA, tudo isso para identificar o tal suposto hacker das denúncias co…"
535,1142192684821561344,"RT @sensestae: perguntaram pro Taehyung o que faz ele achar alguém incrível

V: alguém que tem uma mente limpa e pode se expressar de forma…"
536,1142192670091153409,Vou matar esse garoto cara kkkkkkkkk
537,1142192669122289664,"#CovardesMerecemMorte Acho que as mulheres precisam reagir contra seus agressores, antes de serem mortas. A lei maria da penha não impede o homicídio quando o psicopata deseja matar. As mulheres agredidas precisam se armar p/ legítima defesa. Antes o agressor morto em vez delas. https://t.co/FVafgamEZ9"
538,1142192657952849921,"@PresidenBr @rosimxn Não, a Lava Jato deu um tiro de canhão para matar uma formiga. Foi espataculosa."
539,1142192650877059076,"RT @QuebrandoOTabu: Tem tanto cristão defendendo armas que dá a impressão que no mandamento ""não matarás"" tem algum asterisco dizendo que e…"
540,1142192641410555904,"RT @RogerioCorreia_: Quer dizer que a PF de Moro vai à Rússia, Dubai, EUA, tudo isso para identificar o tal suposto hacker das denúncias co…"
541,1142192641154715649,"@_teless @pirerstill @folha Vai entender esse povo... A mulher morre por um motivo torpe. Aí o cara faz uma piada de humor negro e o outro quer matar a pessoa só por causa da piada. 😵

O que porra tá acontecendo com o mundo?"
542,1142192637929316353,@ClaudiaCostin Este projeto é o massacre para o povo trabalhador. Mas ele não  vai afetar o trabalhador.  Vai matar as medias e pequenas empresas.  Não  haverá mercado de  consumo.
543,1142192634754142209,DEUS DO CÉU A FOTO QUE O NOAH POSTOU NO INSTAGRAM HOMEM SE VC QUER ME MATAR PARABÉNS VC CONSEGUIU
544,1142192624754987008,"@DezaTeixeira_ Que fdp mane, vontade de matar esse cara tá tendo mas ok"
545,1142192622490062848,"RT @itsannalu: o dia que meu irmão, marcopeida, aproveitou que minha mãe veio me visitar em NY 

e tentou matar aula 

acontece que minha m…"
546,1142192621651144705,eu vou MATAR a jamilly
547,1142192615527473153,"@Gabriel_Fraga92 @ggmaultasch A função de um objeto é definida pelo agente que controla este mesmo objeto. Alguém sob posse de uma arma pode usar este para fazer coleção, tiro esportivo, coagir pessoas para obter outros objetos, entre outros. Logo, arma possui outras funções além de matar."
548,1142192594673393664,"@chiksterr_ É SEGREDO 
ja era vamo ter q matar @danielawilhelm5 
e eu n sou assustadora
:)"
549,1142192590470754309,"RT @abdalafarah: Hoje é dia 21/06/2019!

Sem perder esse foco:

Quando será o depoimento  do Flávio Bolsonaro?
E as investigações sobre o Q…"
550,1142192590277828609,@_ohlaris Tá achando ??? Kkkkkkkkkkkkkkkkkkk ela vai te matar
551,1142192587111043073,"RT @itsannalu: o dia que meu irmão, marcopeida, aproveitou que minha mãe veio me visitar em NY 

e tentou matar aula 

acontece que minha m…"
552,1142192585953423360,"RT @maryritalopes: Li que está perto de anunciar o mandante para matar Bolsonaro.
Alguém sabe se procede? 
Este país parece novela, cada me…"
553,1142192575627046912,"RT @maryritalopes: Li que está perto de anunciar o mandante para matar Bolsonaro.
Alguém sabe se procede? 
Este país parece novela, cada me…"
554,1142192551925096448,Tão bonitinho que nem parece que serve para matar. https://t.co/W8xt2H431d
555,1142192527283503105,será q vou ter que matar a @Beasoarex?
556,1142192496245653505,"""Você tem um futuro brilhante pela frente""
Eu vou é me matar KKKKKKKKK"
557,1142192482895241218,@Igormazonni Só não vou matar ele mais pois sentei para comer um lanchão
558,1142192472011022337,vontade de matar a Lara que me mete em cada rolê aleatório que pqp
559,1142192452557791232,"RT @RogerioCorreia_: Quer dizer que a PF de Moro vai à Rússia, Dubai, EUA, tudo isso para identificar o tal suposto hacker das denúncias co…"
560,1142192441124167685,"vou matar isaias, na moral"
561,1142192441006727168,aii meu deus se a **** tiver com as minhas notificações ativas eu vou me matar velho
562,1142192428239196161,@MarceloFreixo @FlavioBolsonaro Explicar quem mandou torturar e matar o Prefeito Celso Daniel vocês não se empenham em descobrir né?
563,1142192413366243329,"Boa noite, galerinha! Amanhã volto. Durmam bem e tentem não se matar."
564,1142192412829335552,"É adorar sacanear com a minha cara todo santo dia, vontade de matar um de tanta raiva q eu to"
565,1142192391430057984,Quer me matar é falar q eu fiz algo q não fiz. Fico pra puta!
566,1142192327794057216,"RT @maryritalopes: Li que está perto de anunciar o mandante para matar Bolsonaro.
Alguém sabe se procede? 
Este país parece novela, cada me…"
567,1142192310098235397,"Minha vontade é matar Pamela ! Me atrasou todo , pelo visto nem o reboco irei passar"
568,1142192302099750917,Vocês já aceitaram estar apaixonados hoje? Essa lua em câncer vai me matar
569,1142192297343369216,ela esqueceu sobre a coisa idiota que eu falava caralho que me matar
570,1142192276220928001,"RT @QuebrandoOTabu: Tem tanto cristão defendendo armas que dá a impressão que no mandamento ""não matarás"" tem algum asterisco dizendo que e…"
571,1142192262014754817,um dia eu ainda vou matar o fdp do uislas
572,1142192252674088960,"RT @RogerioCorreia_: Quer dizer que a PF de Moro vai à Rússia, Dubai, EUA, tudo isso para identificar o tal suposto hacker das denúncias co…"
573,1142192251206012929,"RT @QuebrandoOTabu: Tem tanto cristão defendendo armas que dá a impressão que no mandamento ""não matarás"" tem algum asterisco dizendo que e…"
574,1142192242028875777,"RT @QuebrandoOTabu: Tem tanto cristão defendendo armas que dá a impressão que no mandamento ""não matarás"" tem algum asterisco dizendo que e…"
575,1142192233988407298,"@pedreco @pablo_grilo Ah ta, era depressivo entao ia se matar mesmo ne? Vc nao saca nada de depressao, meu caro."
